id_str,negative_probability,sentiment_label
1903604328050643259,0.03484412655234337,positive
1904521016526918000,0.053133681416511536,neutral
1899364468918030818,0.001942880335263908,positive
1916100049052045589,0.7222972512245178,negative
1907723344461361532,0.9939524531364441,negative
1910887489667231782,0.4664536416530609,neutral
1913156992081747981,0.963641345500946,negative
1911412473019724033,0.34728920459747314,positive
1914994003952734298,0.9885827302932739,negative
1907333233408414056,0.9922312498092651,negative
1908056898559164440,0.9446496367454529,negative
1907290212440662442,0.04945442080497742,neutral
1909876658259345527,0.96800696849823,negative
1914196075373838650,0.9991602897644043,negative
1916323610513285419,0.0708632618188858,neutral
1909944294913528162,0.0018303332617506385,positive
1911667587777503475,0.9942873120307922,negative
1911943667151249759,0.0312516950070858,neutral
1916714536951820336,0.7738220691680908,negative
1909863163312607704,0.9051306843757629,negative
1907030429846458437,0.9973681569099426,negative
1913908847846309942,0.00029570847982540727,positive
1922991170377932838,0.9905980229377747,negative
1921767819743465630,0.9994207620620728,negative
1924433788727447691,0.0008109031477943063,positive
1928584142314188877,0.25429362058639526,positive
1922905421439959511,0.2682713270187378,positive
1923670463705907271,0.0033047653269022703,positive
1921436156333301902,0.04599350690841675,neutral
1926085912955371760,0.0007475635502487421,neutral
1922079115521282345,0.8927680253982544,negative
1925395287193133487,0.6962844729423523,negative
1927849200017932724,0.9990096092224121,negative
1920347616954757557,0.03834571689367294,positive
1923830199097098710,0.0185418538749218,neutral
1922599567721103830,0.9307161569595337,negative
1922274030582661616,0.9989558458328247,negative
1922880269997965552,0.7637719511985779,negative
1925547783332991332,0.0009061684249900281,positive
1923682774168502730,0.0010567277204245329,positive
1917902913764294821,0.9961748123168945,negative
1935624452324347906,0.9969565868377686,negative
1932762794891620796,0.9992807507514954,negative
1933903622347407469,0.11211633682250977,positive
1932089044437254308,0.9967241883277893,negative
1937165878052970757,0.004520379938185215,positive
1931225416284688602,0.999170184135437,negative
1935896334357479755,0.005347587633877993,positive
1935676196882419805,0.007120758760720491,positive
1930753864791437610,0.8451303839683533,negative
1929869653452677539,0.9868276119232178,negative
1932796504588337232,0.8799301385879517,negative
1931219012085846218,0.9159061908721924,negative
1932461560636870831,0.9423457384109497,negative
1937813023550513303,0.6011286973953247,negative
1929935061513842819,0.9966757297515869,negative
1935133358557904900,0.0018858646508306265,positive
1929530182324363414,0.0006243913085199893,positive
1929853047687336063,0.9940245747566223,negative
1930549729714385252,0.0002515372179914266,positive
1933378040744325404,0.08363308757543564,positive
1948943520666189894,0.09634015709161758,positive
1948629898136092854,0.02881055697798729,positive
1946842934277792176,0.9787433743476868,negative
1945712990868652107,0.30904626846313477,positive
1941346796233687213,0.35003918409347534,positive
1939970275392532904,0.009186476469039917,neutral
1947873395758227714,0.9980900883674622,negative
1940429515819540919,0.6532372236251831,negative
1949076510155161789,0.9992972612380981,negative
1943600849709891667,0.9980970025062561,negative
1948386501819089075,0.9992642998695374,negative
1941810862727283107,0.9964843988418579,negative
1943565905520398420,0.7969169616699219,negative
1945466826617663602,0.6452820897102356,negative
1945617091899392111,0.026724835857748985,positive
1957359016453210616,0.015864746645092964,positive
1955812955494514899,0.013881396502256393,positive
1956477088107835637,0.00026337537565268576,positive
1960273506047807688,0.9913862943649292,negative
1961727256579248208,0.9766938090324402,negative
1952584503907758355,0.8395267724990845,negative
1955905800918196569,0.9928303360939026,negative
1958135752195444865,0.2811967432498932,neutral
1961760448375898451,0.9970779418945312,negative
1958354872430186800,0.013748886995017529,neutral
1954398373907202292,0.0036716472823172808,positive
1959800119345496182,0.6980462074279785,negative
1961611849709097155,0.9027025699615479,negative
1955847868092441027,0.07061801850795746,neutral
1957670649696006267,0.0029331494588404894,positive
1961051039227879720,0.9974775910377502,negative
1961608446186553853,0.8191800117492676,negative
1961024210140266782,0.9575185179710388,negative
1961699973135048992,0.9989425539970398,negative
1967235090813169771,0.9928418397903442,negative
1965481290834346186,0.0012463420862331986,neutral
1962450309474902222,0.9985817670822144,negative
1962856674869543352,0.9285298585891724,negative
1965480333207605613,0.0005790272261947393,neutral
1964277733870960932,0.858034610748291,negative
1966024136024830137,0.9146482944488525,negative
1967293794958843967,0.9976820945739746,negative
1965418386529423678,0.9978252649307251,negative
1963583752765944046,0.0017936330987140536,positive
1964591496306524165,0.10002099722623825,positive
1968143917968396542,0.999472439289093,negative
1972562863643627571,0.20235200226306915,positive
1969954288261890291,0.06569883972406387,positive
1964322657639551073,0.008874332532286644,positive
1969310601802629162,0.9930230379104614,negative
1965483326686593480,0.005159242544323206,neutral
1965936697675506091,0.0710805356502533,positive
1975316263242244513,0.8655823469161987,negative
1980554605999321376,0.9978734254837036,negative
1979025714859966474,0.9991432428359985,negative
1978291537613410404,0.040749289095401764,positive
1982832867362459964,0.9331362843513489,negative
1979310821802152322,0.06337958574295044,positive
1974766116892528713,0.9923468828201294,negative
1977286274865402274,0.9372850060462952,negative
1976532747947786688,0.008403404615819454,positive
1977886539897065475,0.9984256029129028,negative
1977760891836801122,0.29062724113464355,neutral
1981299607599825086,0.011203314177691936,positive
1975185407135592813,0.00399810029193759,positive
1982661619743342897,0.9695281982421875,negative
1982791208792662247,0.8672282099723816,negative
1983584283563626777,0.07858359813690186,positive
1976628894821470533,0.9982284903526306,negative
1993925974258536705,0.9989377856254578,negative
1988830776280899635,0.993627667427063,negative
1985934221593231413,0.993672251701355,negative
1987803260674347335,0.02124207280576229,positive
1993900129305149752,0.8922004699707031,negative
1989851208455164062,0.03098204731941223,neutral
1987047139504234833,0.14397749304771423,positive
1988240760895140307,0.9689534902572632,negative
1989320121727549742,0.9993221759796143,negative
1992355743094501492,0.9764542579650879,negative
1985157393714692251,0.002636617049574852,neutral
1984593898975740148,0.010365587659180164,positive
1990404556224856139,0.2565884590148926,positive
1993983928370344220,0.9956074357032776,negative
1995265590735540468,0.5826493501663208,negative
1984672826285273532,0.9981275200843811,negative
1991768042590855375,0.03650127723813057,positive
1985527668985770303,0.7594380378723145,negative
2006338530264666335,0.009360479190945625,positive
1996963633784353103,0.9994439482688904,negative
1995387538371199040,0.9939352869987488,negative
1999348659536953675,0.9992105960845947,negative
2001636825568612360,0.9993588328361511,negative
2001478723317698748,0.09227552264928818,neutral
1995351967988863412,0.9992960691452026,negative
1996383281823268912,0.997871994972229,negative
1999653979723301249,0.002262750407680869,positive
2002729696430293199,0.9784361720085144,negative
1998280184559280601,0.9984486103057861,negative
1995763198314922426,0.9992358684539795,negative
1998253855596028085,0.8877577781677246,negative
1998744424969543819,0.9989622831344604,negative
2014342100016619942,0.994592010974884,negative
2015269056425926945,0.9967246651649475,negative
2013197555719713005,0.07490386068820953,neutral
2014655092289634387,0.8102700710296631,negative
2008509603127165176,0.9864787459373474,negative
2016800325911429209,0.9767274260520935,negative
2008531270129852861,0.6803814768791199,negative
2011375599869452525,0.009271322749555111,positive
2010272906325184741,0.0015288523864001036,positive
2011463863615840621,0.9987032413482666,negative
2011774978715529377,0.9970082640647888,negative
2007383188335997260,0.9961346387863159,negative
2017137960219759067,0.9886605739593506,negative
2014161424214372706,0.3459468185901642,neutral
2012815574942793772,0.9940754175186157,negative
2012523026873754069,0.9982054233551025,negative
2017077028537663575,0.9911766052246094,negative
2014933797415092681,0.23328085243701935,neutral
2013823708725440645,0.0005150687647983432,positive
2016355487919563063,0.9950279593467712,negative
2024334586822742490,0.9984190464019775,negative
2025911665422897180,0.47340214252471924,positive
2021395323453571174,0.9841451048851013,negative
2025396504006197727,0.03793060779571533,positive
2027329486392303746,0.9353652596473694,negative
2018588944917762285,0.8495656847953796,negative
2019934981141999964,0.0025333210360258818,positive
2017784083343081594,0.9281601309776306,negative
2018918624808038523,0.0019999993965029716,positive
2019950217160978693,0.08136006444692612,positive
2027786670725337471,0.6673166751861572,negative
2024022225356288455,0.010218515060842037,positive
2027181653316272212,0.998204231262207,negative
2024453727290335418,0.045647650957107544,positive
2019548505422094644,0.968590497970581,negative
2020022329024356641,0.9907659292221069,negative
2026154803609706543,0.14118841290473938,positive
2018317437238943840,0.030240466818213463,positive
2018912349642789103,0.5690810084342957,negative
2023240612758299027,0.19212186336517334,neutral
2032649019395387490,0.9876918196678162,negative
2033930007379382562,0.8940542340278625,negative
2032402547072471290,0.46499404311180115,negative
2030586385544212978,0.9516414403915405,negative
2033390644509720680,0.998256504535675,negative
2027962480543355051,0.9813973903656006,negative
2032981920934670759,0.9833754897117615,negative
2035339349395701919,0.20049171149730682,neutral
2033518752919396814,0.04367369785904884,positive
2038544067886477602,0.0004851789854001254,neutral
2034549578318639571,0.9574713706970215,negative
2035162987640889689,0.9922822117805481,negative
2038495861534326935,0.006001022178679705,positive
2030342167483564320,0.04335496947169304,positive
2034661833165197599,0.0007502444786950946,positive
2036295148053864453,0.9413549900054932,negative
2034494255121703041,0.9834996461868286,negative
2034538522481500188,0.9931799173355103,negative
2036998148753940936,0.9843930602073669,negative
2030910230834626745,0.00034217859501950443,neutral
2043589629681823941,0.975695013999939,negative
2041479432335237131,0.008071844466030598,neutral
2043904137654632869,0.9757465124130249,negative
2044239118088188377,0.00196547107771039,neutral
2047830641241395225,0.9993979930877686,negative
2047646144956915943,0.9631205797195435,negative
2045705211029975112,0.30545559525489807,neutral
2047268176011071587,0.2636026442050934,positive
2047633331144307154,0.9775826930999756,negative
2040228475777454349,0.019191952422261238,positive
2047984699814113688,0.8647319078445435,negative
2039650570265608349,0.051177918910980225,positive
2043334671514419222,0.07902641594409943,neutral
2045299248468816224,0.33652225136756897,positive
2047667356491722844,0.9981527924537659,negative
2048317003543560237,0.9895227551460266,negative
2041406214660317307,0.9988352656364441,negative
2048719922357047653,0.9643024802207947,negative
2046918759844299099,0.07038139551877975,positive
2046966040383652327,0.12332723289728165,positive
2059850080300281927,0.9962034821510315,negative
2057254334984028301,0.9673691987991333,negative
2053976445425213905,0.9544864296913147,negative
2050384772225270221,0.009071068838238716,positive
2050012054610940268,0.3913460969924927,negative
2055918647584161905,0.02432442083954811,positive
2058181364365865022,0.9993048906326294,negative
2057299978624876936,0.9991621971130371,negative
2057634924107293092,0.43946874141693115,neutral
2050746380185125088,0.9977850914001465,negative
2053279053445206429,0.99843829870224,negative
2053432784082059464,0.9881340861320496,negative
2053681647766434101,0.706444263458252,negative
2058889737717657987,0.21476295590400696,positive
2055560625435332912,0.6528283357620239,negative
2055083842659340532,0.9394404888153076,negative
2056690300677239160,0.9983637928962708,negative
2051221173200208052,0.9963778853416443,negative
2059621677106176260,0.0026384361553937197,neutral
2054449447220965704,0.9843071699142456,negative
2068139754982613283,0.9985449314117432,negative
2067921797341905286,0.8793121576309204,negative
2063875272865403055,0.726791501045227,negative
2066694192349503596,0.9771461486816406,negative
2066332532690620630,0.002899177372455597,positive
2067994829062308218,0.8035861253738403,negative
2064452211422495113,0.9979088306427002,negative
2063618336781713615,0.09794842451810837,positive
2067173703608377365,0.04515315592288971,neutral
2064707522078879832,0.15096041560173035,positive
2067594332417540456,0.006972487084567547,neutral
2065804123614958027,0.02155434712767601,positive
2066739823092830707,0.14645501971244812,positive
2067115863871000942,0.13283748924732208,neutral
2066241444252471755,0.7066436409950256,negative
2066015713802985763,0.9909866452217102,negative
2065964834362114545,0.1574551910161972,neutral
2065589577436582155,0.016135696321725845,positive
2066114089890525344,0.2772279679775238,positive
2064296716405526767,0.08072108775377274,positive
